location,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction
unit,°C,mm,%,km/h,°
level,2 m elevation corrected,sfc,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220217T1400,12.590529,0.0,58.0,38.08861,277.05786
20220217T1500,12.000529,0.0,58.0,37.374172,277.19348
20220217T1600,11.420529,0.0,61.0,31.92654,277.125
20220217T1700,11.020529,0.0,65.0,29.195534,272.82712
20220217T1800,10.360529,0.0,68.0,24.933735,274.96973
20220217T1900,9.470529,0.0,73.0,20.240196,264.89783
20220217T2000,9.080529,0.0,77.0,19.881649,264.80557
20220217T2100,9.200529,0.0,72.0,20.957443,265.0729
20220217T2200,9.490529,0.0,70.0,18.03237,266.56638
20220217T2300,8.900529,0.0,74.0,13.397612,263.82983
20220218T0000,8.930529,0.0,75.0,11.966953,248.83875
20220218T0100,7.9805284,0.0,76.0,11.298495,239.34933
20220218T0200,6.9105287,0.0,78.0,10.514218,218.04704
20220218T0300,7.1305285,0.0,77.0,10.97262,221.0091
20220218T0400,5.7705283,0.0,81.0,10.365251,200.32314
20220218T0500,5.7205286,0.0,81.0,9.72,180.0
20220218T0600,5.6505284,0.0,80.0,8.654986,163.07248
20220218T0700,6.3705287,0.0,75.0,8.4963045,143.61565
20220218T0800,6.5005283,0.0,71.0,6.792466,147.99461
20220218T0900,7.4605284,0.0,71.0,6.12,151.9275
20220218T1000,10.290529,0.0,62.0,5.3999996,180.0
20220218T1100,12.150529,0.0,60.0,1.835647,258.69006
20220218T1200,14.460529,0.0,57.0,5.3517847,289.6538
20220218T1300,17.030529,0.0,53.0,28.227306,264.14398
20220218T1400,17.530529,0.0,51.0,28.1169,267.06433
20220218T1500,17.72053,0.0,50.0,28.162956,265.6013
20220218T1600,17.530529,0.0,48.0,29.947151,260.31122
20220218T1700,16.500528,0.0,48.0,32.283787,262.95422
20220218T1800,14.910529,0.0,58.0,30.096085,263.13
20220218T1900,13.280529,0.0,74.0,30.96837,268.6678
20220218T2000,11.490529,0.0,80.0,38.251587,288.0939
20220218T2100,10.360529,0.0,62.0,31.700449,285.141
20220218T2200,9.070529,0.0,67.0,30.413076,286.50436
20220218T2300,8.230529,0.0,69.0,29.522196,285.56152
20220219T0000,7.5105286,0.0,72.0,25.764534,277.2243
20220219T0100,7.290529,0.0,71.0,25.241108,273.2705
20220219T0200,6.9305286,0.0,72.0,25.223133,272.45404
20220219T0300,6.3305287,0.0,74.0,26.319422,273.13635
20220219T0400,5.9605284,0.0,75.0,24.905132,274.14462
20220219T0500,5.1605287,0.0,76.0,22.691425,271.8183
20220219T0600,4.5905285,0.0,77.0,20.570463,274.0142
20220219T0700,4.2705283,0.0,78.0,18.751125,273.30188
20220219T0800,3.8705285,0.0,78.0,18.775301,274.3987
20220219T0900,4.6505284,0.0,73.0,21.9718,271.87787
20220219T1000,5.3905287,0.0,67.0,22.319998,270.0
20220219T1100,6.2105284,0.0,61.0,22.7057,267.27368
20220219T1200,6.9605284,0.0,57.0,24.842607,270.83032
20220219T1300,7.8105288,0.0,51.0,20.008356,278.2759
20220219T1400,8.360529,0.0,48.0,20.633371,276.009
20220219T1500,8.580529,0.0,46.0,20.240196,275.10217
20220219T1600,8.450529,0.0,47.0,18.0036,271.14575
20220219T1700,8.070529,0.0,49.0,15.856356,267.39746
20220219T1800,6.9705286,0.0,52.0,11.5199995,270.0
20220219T1900,5.8405285,0.0,57.0,9.346143,254.35776
20220219T2000,4.7505283,0.0,61.0,10.691453,225.0
20220219T2100,3.9805286,0.0,63.0,13.493999,223.91908
20220219T2200,4.0605288,0.0,62.0,15.03835,227.91084
20220219T2300,3.9805286,0.0,60.0,15.192682,233.67317
20220220T0000,4.2605286,0.0,55.0,16.563911,227.64255
20220220T0100,5.2605286,0.0,50.0,20.240198,231.49934
20220220T0200,5.9605284,0.0,54.0,23.686249,245.77226
20220220T0300,5.8805285,0.0,59.0,30.472675,255.63542
20220220T0400,4.9605284,0.0,65.0,32.90999,250.17755
20220220T0500,4.4105287,0.0,70.0,28.36471,246.0375
20220220T0600,4.4605284,0.0,73.0,23.933907,248.83875
20220220T0700,4.4405284,0.0,75.0,21.41319,253.39302
20220220T0800,4.7305284,0.0,75.0,22.657131,252.42874
20220220T0900,5.9705286,0.0,71.0,25.282152,250.0169
20220220T1000,7.5705285,0.0,66.0,27.09822,250.60219
20220220T1100,8.780529,0.0,63.0,27.77838,251.09543
20220220T1200,9.280529,0.0,63.0,28.019936,249.70242
20220220T1300,11.180529,0.0,57.0,29.723444,253.10135
20220220T1400,12.110529,0.0,54.0,31.99142,250.95337
20220220T1500,12.360529,0.0,53.0,32.449963,252.57013
20220220T1600,12.240529,0.0,53.0,31.89608,249.51965
20220220T1700,11.750529,0.0,55.0,30.886656,248.81866
20220220T1800,10.8005295,0.0,57.0,30.121912,245.27267
20220220T1900,10.060529,0.0,59.0,30.77105,241.33604
20220220T2000,9.880529,0.0,58.0,34.30594,241.82141
20220220T2100,10.120529,0.0,60.0,33.973778,244.24953
20220220T2200,9.730529,0.0,67.0,37.71075,249.31592
20220220T2300,9.200529,0.0,64.0,41.0621,244.55826
20220221T0000,9.180529,0.0,63.0,43.022636,245.79411
20220221T0100,8.970529,0.0,64.0,45.572357,242.22038
20220221T0200,8.540529,0.0,64.0,47.29309,239.33545
20220221T0300,8.270529,0.0,68.0,48.625324,242.67612
20220221T0400,8.200529,0.0,69.0,48.33394,248.59482
20220221T0500,8.120529,0.0,74.0,44.631287,257.42108
20220221T0600,7.1205287,1.1,83.0,39.908073,283.03336
20220221T0700,5.4005284,0.1,71.0,37.420956,277.74036
20220221T0800,5.1605287,0.0,73.0,40.694332,268.47925
20220221T0900,5.3605285,0.0,73.0,39.732323,265.32257
20220221T1000,6.1405287,0.0,69.0,41.167694,265.48602
20220221T1100,6.6005287,0.0,66.0,39.96,270.0
20220221T1200,7.0905285,0.0,65.0,39.246605,268.94882
20220221T1300,6.6305285,0.0,60.0,36.44722,266.03534
20220221T1400,6.4905286,0.0,60.0,37.731365,262.875
20220221T1500,6.790529,0.1,63.0,38.344646,257.52954
20220221T1600,6.7005286,0.0,67.0,40.165417,255.46555
20220221T1700,6.1105285,0.0,72.0,40.53159,257.692
20220221T1800,5.5905285,0.0,76.0,40.016712,261.72412
20220221T1900,5.4005284,0.1,79.0,40.32,270.0
20220221T2000,5.4505286,0.0,82.0,39.966484,277.76517
20220221T2100,5.6305285,0.0,82.0,36.409866,284.31104
20220221T2200,5.4405284,0.0,81.0,29.142216,297.19812
20220221T2300,4.7005286,0.0,80.0,24.514387,299.9536
20220222T0000,4.3305287,0.0,81.0,24.40046,291.64444
20220222T0100,3.8805285,0.0,84.0,24.884306,284.23727
20220222T0200,3.8505285,0.0,85.0,26.478973,277.0284
20220222T0300,3.7505286,0.0,86.0,26.999998,286.2602
20220222T0400,3.3405285,0.0,88.0,23.263912,291.8014
20220222T0500,3.1005285,0.0,89.0,19.245697,277.5238
20220222T0600,3.1905286,0.0,90.0,17.28,270.0
20220222T0700,3.3405285,0.0,91.0,17.698677,265.33313
20220222T0800,4.0605288,0.0,86.0,19.134262,265.68396
20220222T0900,4.9105287,0.0,81.0,20.519999,270.0
20220222T1000,5.4405284,0.0,76.0,19.917469,263.77417
20220222T1100,6.2105284,0.0,73.0,19.06301,259.11447
20220222T1200,6.8605285,0.0,72.0,24.442911,260.67642
20220222T1300,8.420529,0.0,68.0,23.510508,258.518
20220222T1400,8.950529,0.0,64.0,26.82906,258.38852
20220222T1500,9.350529,0.0,61.0,25.417631,254.389
20220222T1600,9.790529,0.0,59.0,24.36591,257.19574
20220222T1700,9.960529,0.0,59.0,25.277023,259.3302
20220222T1800,9.200529,0.0,63.0,25.171696,253.37924
20220222T1900,8.150529,0.0,67.0,22.065973,241.76256
20220222T2000,7.9505286,0.0,68.0,25.600533,244.15561
20220222T2100,8.160529,0.0,70.0,25.294964,245.62354
20220222T2200,8.230529,0.0,75.0,23.224882,251.00336
20220222T2300,8.460529,0.0,77.0,24.379204,253.70596
20220223T0000,8.260529,0.0,80.0,23.936617,257.84506
20220223T0100,8.250529,0.0,82.0,23.863409,258.69006
20220223T0200,8.410529,0.0,81.0,21.322214,258.31064
20220223T0300,8.430529,0.0,83.0,22.725668,266.36707
20220223T0400,7.7305284,0.0,88.0,19.813087,272.08258
20220223T0500,7.6605287,0.0,88.0,15.941944,276.4831
20220223T0600,7.290529,0.0,89.0,11.542478,273.57632
20220223T0700,6.8505287,0.0,91.0,8.759178,279.46234
20220223T0800,6.8305287,0.0,90.0,6.151683,290.55603
20220223T0900,7.6705284,0.0,84.0,5.634891,333.43497
20220223T1000,8.140529,0.0,79.0,1.1384199,71.56504
20220223T1100,8.660529,0.0,76.0,2.3051248,141.34018
20220223T1200,9.470529,0.0,71.0,3.8939953,123.69006
20220223T1300,11.200529,0.0,68.0,5.3517847,109.653824
20220223T1400,11.900529,0.0,64.0,6.849467,93.01279
20220223T1500,12.270529,0.0,62.0,7.2359104,95.71059
20220223T1600,12.180529,0.0,60.0,6.151683,110.556046
20220223T1700,12.250529,0.0,58.0,5.634891,116.56505
20220223T1800,11.590529,0.0,59.0,7.208994,92.862404
20220223T1900,10.440529,0.0,64.0,8.854829,116.56505
20220223T2000,9.260529,0.0,67.0,7.9932966,144.16235
20220223T2100,7.7405286,0.0,72.0,8.311245,162.34987
20220223T2200,7.040529,0.0,74.0,9.178235,154.44003
20220223T2300,7.040529,0.0,71.0,9.360001,157.38013
20220224T0000,6.6005287,0.0,72.0,8.373386,154.53665
20220224T0100,6.0305285,0.0,68.0,6.989936,145.49147
20220224T0200,5.4205284,0.0,66.0,5.3517847,132.27368
20220224T0300,5.8205285,0.0,60.0,7.9036193,120.06859
20220224T0400,6.1005287,0.0,58.0,10.144082,117.474434
20220224T0500,4.8605285,0.0,67.0,12.24,118.07248
20220224T0600,4.0605288,0.0,72.0,12.074766,116.56505
20220224T0700,3.4305286,0.0,76.0,11.726277,107.87869
20220224T0800,3.2505286,0.0,79.0,11.043261,109.025604
20220224T0900,5.2005286,0.0,75.0,7.8954163,114.22774
20220224T1000,9.460529,0.0,62.0,5.3517847,199.65382
20220224T1100,13.150529,0.0,38.0,20.608229,242.98734
20220224T1200,12.390529,0.0,39.0,31.76375,252.18112
20220224T1300,13.570529,0.0,48.0,34.17157,253.47421
20220224T1400,12.560529,0.0,55.0,30.244286,261.0983
20220224T1500,13.080529,0.0,52.0,32.048088,255.02713
20220224T1600,12.830529,0.0,53.0,30.035742,256.1303
20220224T1700,12.460529,0.0,53.0,27.943514,255.06857
20220224T1800,11.230529,0.0,56.0,24.288662,258.02386
20220224T1900,9.910529,0.0,63.0,21.194187,249.10223
20220224T2000,9.330529,0.0,65.0,20.608229,242.98734
20220224T2100,9.900529,0.0,62.0,24.798223,256.56897
20220224T2200,9.060529,0.3,74.0,27.595823,262.50415
20220224T2300,5.0005283,1.5,67.0,22.392464,323.49857
20220225T0000,4.3605285,0.0,72.0,21.313093,307.4506
20220225T0100,4.4305286,0.0,69.0,23.042812,298.96765
20220225T0200,3.7705286,0.0,80.0,17.283749,271.19348
20220225T0300,2.9905286,0.0,81.0,14.764389,268.60284
20220225T0400,1.8805287,0.0,79.0,13.363711,265.36453
20220225T0500,1.5105287,0.0,82.0,10.587917,252.18112
20220225T0600,1.3705287,0.0,82.0,9.605998,257.00537
20220225T0700,0.90052867,0.0,84.0,9.47012,261.25385
20220225T0800,0.91052866,0.0,85.0,10.853866,264.28943
20220225T0900,2.4805286,0.0,77.0,15.905319,264.80557
20220225T1000,4.020529,0.0,64.0,19.652176,261.57303
20220225T1100,4.7105284,0.0,58.0,21.349546,264.19327
20220225T1200,5.3905287,0.0,55.0,23.177402,263.7581
20220225T1300,7.3605285,0.0,47.0,22.101183,282.22513
20220225T1400,7.2005286,0.0,46.0,21.67487,281.49658
20220225T1500,7.1205287,0.0,49.0,22.380884,281.1292
20220225T1600,7.1405287,0.0,50.0,21.915693,284.26453
20220225T1700,6.9805284,0.0,51.0,21.068459,289.98312
20220225T1800,6.5205283,0.1,54.0,18.11841,290.95578
20220225T1900,6.1105285,0.1,58.0,14.118243,289.359
20220225T2000,5.5805287,0.1,60.0,12.904882,292.9887
20220225T2100,5.3105288,0.0,61.0,12.768586,310.4261
20220225T2200,4.540529,0.0,64.0,10.948973,313.6678
20220225T2300,3.5605285,0.0,66.0,9.387651,302.4712
20220226T0000,2.9505286,0.0,67.0,7.9932966,305.83765
20220226T0100,2.4905286,0.0,69.0,6.193674,324.46234
20220226T0200,2.0405285,0.0,71.0,4.6102495,308.65982
20220226T0300,1.5905286,0.0,73.0,5.1544156,282.09476
20220226T0400,1.2105286,0.0,75.0,4.379589,279.46234
20220226T0500,1.0305287,0.0,77.0,2.6208394,285.9454
20220226T0600,0.80052865,0.0,78.0,0.8049845,63.43495
20220226T0700,0.25052866,0.0,81.0,2.8799999,89.99999
20220226T0800,0.31052867,0.0,82.0,4.1046314,105.25512
20220226T0900,1.6705287,0.0,78.0,5.4833565,113.19859
20220226T1000,3.2805285,0.0,71.0,10.041354,104.534454
20220226T1100,4.4605284,0.0,63.0,12.181625,108.9704
20220226T1200,5.4505286,0.0,55.0,11.304229,99.162346
20220226T1300,6.4205284,0.0,53.0,14.618837,80.07375
20220226T1400,7.2005286,0.0,48.0,12.9249525,77.12499
20220226T1500,7.4105287,0.0,48.0,10.883676,55.784294
20220226T1600,7.6805286,0.0,45.0,9.826088,61.557068
20220226T1700,7.5805287,0.0,43.0,12.245294,88.315315
20220226T1800,6.3705287,0.0,48.0,12.661564,104.82648
20220226T1900,4.9505286,0.0,54.0,13.5515,106.99082
20220226T2000,3.5305285,0.0,59.0,13.896187,106.55707
20220226T2100,2.4505286,0.0,62.0,14.118243,109.35899
20220226T2200,1.8905287,0.0,61.0,15.281989,105.01836
20220226T2300,0.98052865,0.0,63.0,11.874544,104.03624
20220227T0000,0.41052866,0.0,63.0,10.105681,94.08562
20220227T0100,-0.009471342,0.0,66.0,7.42159,75.96376
20220227T0200,-0.23947135,0.0,68.0,5.315336,61.699234
20220227T0300,-0.59947133,0.0,70.0,0.71999997,360.0
20220227T0400,-0.9794713,0.0,74.0,2.52,270.0
20220227T0500,-0.8694713,0.0,74.0,3.6,270.0
20220227T0600,-0.93947136,0.0,74.0,1.2979984,303.69006
20220227T0700,-1.0194713,0.0,78.0,1.1384199,108.434944
20220227T0800,-0.28947133,0.0,75.0,3.4152596,108.434944
20220227T0900,2.3405285,0.0,61.0,11.901798,93.46823
20220227T1000,4.2105284,0.0,48.0,24.014996,102.99461
20220227T1100,5.6105285,0.0,41.0,27.155552,104.58892
20220227T1200,6.9905286,0.0,37.0,26.82906,101.61148
20220227T1300,6.5005283,0.0,39.0,18.228943,99.09027
20220227T1400,7.7805285,0.0,37.0,17.114204,104.620865
20220227T1500,8.820529,0.0,34.0,17.163355,99.65989
20220227T1600,9.3005295,0.0,31.0,19.245697,97.52381
20220227T1700,8.720529,0.0,33.0,19.416653,100.68491
20220227T1800,7.3305287,0.0,36.0,16.167967,101.56012
20220227T1900,4.9405284,0.0,44.0,14.458382,108.886086
20220227T2000,3.1005285,0.0,52.0,13.708391,113.19859
20220227T2100,2.7205286,0.0,53.0,15.141414,108.00416
20220227T2200,1.8005286,0.0,56.0,14.917212,109.746826
20220227T2300,1.1605287,0.0,60.0,12.768586,111.50143
20220228T0000,0.59052867,0.0,63.0,8.049845,116.56505
20220228T0100,-0.35947132,0.0,69.0,4.6800003,157.38013
20220228T0200,-0.81947136,0.0,72.0,7.072878,165.25644
20220228T0300,-0.7894713,0.0,71.0,8.0899935,147.72435
20220228T0400,-0.8094713,0.0,70.0,8.942214,130.1009
20220228T0500,-0.7394713,0.0,68.0,11.4862,122.19573
20220228T0600,-0.7894713,0.0,68.0,11.91812,115.01689
20220228T0700,-1.0494714,0.0,68.0,12.24,118.07248
20220228T0800,-0.82947135,0.0,67.0,10.787993,115.70995
20220228T0900,0.74052864,0.0,62.0,12.57426,113.62937
20220228T1000,2.4805286,0.0,58.0,9.904906,109.09349
20220228T1100,3.8105285,0.0,52.0,5.4119864,93.81408
20220228T1200,5.0805287,0.0,48.0,2.6208394,74.054596
20220228T1300,7.8405285,0.0,42.0,5.1919937,33.690063
20220228T1400,9.020529,0.0,39.0,4.510787,28.610443
20220228T1500,9.610529,0.0,39.0,4.198285,30.963745
20220228T1600,9.900529,0.0,39.0,5.6233797,50.194427
20220228T1700,9.770529,0.0,40.0,7.24486,63.43495
20220228T1800,8.790529,0.0,44.0,8.311245,72.34988
20220228T1900,7.2005286,0.0,49.0,9.0645685,96.84277
20220228T2000,4.540529,0.0,61.0,9.021574,118.61046
20220228T2100,3.6405284,0.0,62.0,8.39657,120.96376
20220228T2200,2.6805286,0.0,63.0,9.028754,113.498566
20220228T2300,1.8805287,0.0,66.0,10.636766,113.96249
20220301T0000,1.4905287,0.0,63.0,11.91812,115.01689
20220301T0100,1.1405287,0.0,63.0,11.91812,115.01689
20220301T0200,0.78052866,0.0,65.0,12.24,118.07248
20220301T0300,0.5805287,0.0,66.0,12.413477,119.53878
20220301T0400,0.5805287,0.0,65.0,13.281023,122.828545
20220301T0500,0.31052867,0.0,65.0,13.281023,122.828545
20220301T0600,-0.04947134,0.0,65.0,13.397612,120.69972
20220301T0700,-0.36947134,0.0,64.0,13.18308,124.99202
20220301T0800,0.030528657,0.0,61.0,13.779114,123.27489
20220301T0900,1.7705287,0.0,52.0,16.267857,114.86369
20220301T1000,3.3805285,0.0,47.0,15.379206,110.556046
20220301T1100,5.4605284,0.0,41.0,12.849528,101.30993
20220301T1200,7.4005284,0.0,37.0,9.779817,83.65981
20220301T1300,8.590529,0.0,36.0,8.557102,75.37913
20220301T1400,9.640529,0.0,32.0,5.8603754,42.510437
20220301T1500,10.080529,0.0,30.0,6.519877,6.340164
20220301T1600,10.020529,0.0,32.0,7.2359104,354.28943
20220301T1700,9.600529,0.0,34.0,5.937272,345.96375
20220301T1800,8.810529,0.0,35.0,4.1046314,344.74487
20220301T1900,7.9005284,0.0,38.0,3.671294,11.309921
20220301T2000,7.1905284,0.0,40.0,3.0758414,69.443954
20220301T2100,6.8205285,0.0,41.0,3.5455887,113.96249
20220301T2200,6.0605288,0.0,44.0,4.829907,116.56505
20220301T2300,4.9205284,0.0,48.0,6.28713,113.62937
20220302T0000,4.0105286,0.0,51.0,6.28713,113.62937
20220302T0100,3.1805286,0.0,56.0,5.991594,122.73523
20220302T0200,2.8405285,0.0,57.0,6.989936,124.508514
20220302T0300,2.2305286,0.0,59.0,8.217153,118.81079
20220302T0400,1.6805286,0.0,58.0,9.339208,117.55281
20220302T0500,1.1005287,0.0,58.0,9.983106,115.64101
20220302T0600,0.20052865,0.0,63.0,9.504273,114.623566
20220302T0700,-0.27947134,0.0,67.0,9.021574,118.61046
20220302T0800,0.40052867,0.0,68.0,8.557102,112.249016
20220302T0900,2.6005285,0.0,64.0,8.225035,113.19859
20220302T1000,5.1105285,0.0,54.0,7.172949,107.52557
20220302T1100,7.4605284,0.0,49.0,4.73506,81.25384
20220302T1200,9.510529,0.0,42.0,3.319036,40.601288
20220302T1300,9.840529,0.0,44.0,4.6800003,337.38013
20220302T1400,10.870529,0.0,41.0,4.2136917,340.0169
20220302T1500,11.430529,0.0,39.0,4.829907,333.43497
20220302T1600,11.630529,0.0,38.0,6.151683,339.44397
20220302T1700,11.430529,0.0,38.0,7.968939,341.56506
20220302T1800,10.530529,0.0,40.0,7.628263,340.70996
20220302T1900,9.440529,0.0,44.0,6.151683,339.44397
20220302T2000,8.620529,0.0,49.0,2.9024127,299.74487
20220302T2100,8.130529,0.0,50.0,2.16,270.0
20220302T2200,7.8105288,0.0,50.0,2.0364676,225.0
20220302T2300,7.5005283,0.0,50.0,2.5455842,225.0
20220303T0000,7.290529,0.0,51.0,1.2979984,213.69006
20220303T0100,6.9505286,0.0,52.0,1.1384199,71.56504
20220303T0200,6.3605285,0.0,55.0,3.671294,101.30993
20220303T0300,5.5305285,0.0,59.0,5.6920996,108.434944
20220303T0400,4.9005284,0.0,64.0,5.8048253,119.74488
20220303T0500,4.2105284,0.0,67.0,5.815978,111.80141
20220303T0600,3.6805286,0.0,66.0,5.315336,118.30075
20220303T0700,3.3905284,0.0,65.0,6.489992,123.69006
20220303T0800,3.6205285,0.0,67.0,6.6087217,119.35774
20220303T0900,4.5905285,0.0,64.0,8.311245,107.650116
20220303T1000,7.2205286,0.0,52.0,7.5170207,106.69924
20220303T1100,9.530529,0.0,43.0,4.6938252,94.398705
20220303T1200,11.200529,0.0,37.0,3.0547013,44.999985
20220303T1300,11.290529,0.0,44.0,8.4042845,350.13422
20220303T1400,12.0505295,0.0,42.0,11.177405,345.0686
20220303T1500,12.340529,0.0,40.0,12.43434,337.89056
20220303T1600,12.370529,0.0,40.0,13.527572,334.7989
20220303T1700,11.880529,0.0,42.0,14.578888,339.77515
20220303T1800,10.390529,0.0,49.0,11.726277,342.1213
20220303T1900,8.490529,0.0,57.0,11.177405,345.0686
20220303T2000,6.3505287,0.0,65.0,9.565437,340.20114
20220303T2100,5.1305285,0.0,71.0,6.297428,329.03625
20220303T2200,4.4205284,0.0,73.0,0.71999997,180.0
20220303T2300,4.4005284,0.0,69.0,2.16,180.0
20220304T0000,3.8905284,0.0,69.0,0.35999998,180.0
20220304T0100,3.1805286,0.0,70.0,1.484318,14.03624
20220304T0200,2.3205285,0.0,69.0,1.8,36.86989
20220304T0300,1.8205286,0.0,69.0,0.35999998,89.99999
20220304T0400,1.1405287,0.0,72.0,1.08,360.0
20220304T0500,0.45052865,0.0,81.0,1.0182338,315.0
20220304T0600,-0.18947133,0.0,84.0,1.4399999,270.0
20220304T0700,-0.76947135,0.0,86.0,1.8,306.8699
20220304T0800,-0.5494713,0.0,85.0,2.5959969,326.30994
20220304T0900,0.50052863,0.0,77.0,3.6,323.13013
20220304T1000,1.7105286,0.0,75.0,4.73506,351.25385
20220304T1100,3.3705285,0.0,70.0,6.130579,3.3664398
20220304T1200,5.9305286,0.0,59.0,6.830519,18.434952
20220304T1300,9.140529,0.0,44.0,8.707238,7.125
20220304T1400,9.340529,0.0,51.0,10.446206,358.0251
20220304T1500,9.530529,0.0,51.0,8.557102,345.37915
20220304T1600,9.890529,0.0,45.0,6.830519,341.56506
20220304T1700,9.980529,0.0,41.0,5.3517847,340.3462
20220304T1800,9.160529,0.0,41.0,3.319036,347.4712
20220304T1900,7.8405285,0.0,43.0,1.2979984,146.30994
20220304T2000,6.6105285,0.0,41.0,7.928177,129.47246
20220304T2100,3.8305285,0.0,43.0,12.57426,113.62937
20220304T2200,2.5105286,0.0,52.0,10.630672,118.30075
20220304T2300,1.5305287,0.0,56.0,8.373386,115.46334
20220305T0000,0.90052867,0.0,59.0,7.42159,112.83366
20220305T0100,0.12052866,0.0,62.0,5.00128,120.25643
20220305T0200,-0.17947134,0.0,64.0,4.1046314,127.874985
20220305T0300,-0.5494713,0.0,67.0,5.0142193,111.03751
20220305T0400,-0.7994713,0.0,69.0,4.6800003,112.61986
20220305T0500,-0.88947135,0.0,70.0,3.8268526,138.81407
20220305T0600,-1.1994714,0.0,72.0,2.2768397,161.56505
20220305T0700,-1.4294714,0.0,73.0,1.484318,165.96376
20220305T0800,-0.95947134,0.0,70.0,1.08,270.0
20220305T0900,0.23052865,0.0,66.0,2.9024127,330.25513
20220305T1000,1.2305287,0.0,64.0,5.4119864,356.18594
20220305T1100,2.4905286,0.0,64.0,6.2145634,10.00798
20220305T1200,5.0705285,0.0,55.0,7.628263,19.29004
20220305T1300,6.4005284,0.0,45.0,7.5942073,354.5597
20220305T1400,7.2605286,0.0,43.0,7.342588,348.69006
20220305T1500,7.9805284,0.0,42.0,7.072878,345.25644
20220305T1600,8.310529,0.0,41.0,5.95906,334.98312
20220305T1700,8.180529,0.0,40.0,3.396233,327.99463
20220305T1800,7.540529,0.0,44.0,3.219938,296.56506
20220305T1900,6.9805284,0.0,41.0,3.7585104,253.30075
20220305T2000,6.040529,0.0,44.0,2.0364676,225.0
20220305T2100,4.8805285,0.0,50.0,6.379216,106.38954
20220305T2200,2.5405285,0.0,53.0,12.397806,115.82099
20220305T2300,1.2405287,0.0,57.0,11.269782,116.56505
20220306T0000,0.68052864,0.0,60.0,10.1887,122.00538
20220306T0100,-0.069471344,0.0,65.0,7.2,126.869896
20220306T0200,-0.7394713,0.0,69.0,3.7064266,119.054596
20220306T0300,-1.0494714,0.0,71.0,2.0364676,135.0
20220306T0400,-1.1994714,0.0,72.0,1.835647,168.69006
20220306T0500,-1.2094713,0.0,73.0,2.16,180.0
20220306T0600,-1.3094714,0.0,73.0,2.16,180.0
20220306T0700,-1.5294713,0.0,74.0,2.16,180.0
20220306T0800,-1.2294713,0.0,72.0,1.1384199,341.56506
20220306T0900,-0.15947133,0.0,68.0,1.835647,348.69006
20220306T1000,1.0505286,0.0,65.0,4.32,360.0
20220306T1100,2.1905286,0.0,63.0,7.69592,349.2157
20220306T1200,3.9405286,0.0,57.0,10.390226,345.96375
20220306T1300,5.4105287,0.0,49.0,5.8048253,352.875
20220306T1400,6.5805287,0.0,46.0,2.9024127,7.125
20220306T1500,7.5805287,0.0,42.0,3.219938,63.43495
20220306T1600,8.170529,0.0,38.0,5.937272,75.96376
20220306T1700,8.090529,0.0,37.0,7.9526596,84.805565
20220306T1800,7.2405286,0.0,40.0,8.12197,102.80426
20220306T1900,6.0505285,0.0,44.0,6.28713,103.24051
20220306T2000,4.3705287,0.0,51.0,6.0347,107.35402
20220306T2100,1.9805287,0.0,61.0,7.072878,104.74355
20220306T2200,0.47052866,0.0,67.0,5.3517847,137.72632
20220306T2300,-0.019471344,0.0,66.0,3.396233,147.99461
20220307T0000,-0.23947135,0.0,64.0,2.2768397,161.56505
20220307T0100,-0.42947134,0.0,65.0,1.08,180.0
20220307T0200,-0.70947134,0.0,67.0,1.4399999,270.0
20220307T0300,-1.2194713,0.0,72.0,3.5455887,293.9625
20220307T0400,-1.7194713,0.0,77.0,4.6800003,292.61987
